order_id,order_date,updated_at,customer_id,product_id,product_name,category,city,quantity,unit_price,discount,payment_method,status
ORD0114208,2026-03-21 16:34:00,2026-03-21 22:19:00,CUST03977,P007,Gaming Controller,Gaming,Pune,4,2954.08,0.0,Card,Completed
ORD0114209,2026-01-17 11:05:00,2026-01-17 11:35:00,CUST06429,P003,Noise Cancelling Headphones,Audio,Mumbai,5,8173.87,0.0,COD,Refunded
ORD0114210,2026-01-28 01:28:00,2026-01-28 05:58:00,CUST04066,P003,Noise Cancelling Headphones,Audio,Bengaluru,2,8028.0,0.05,NetBanking,Completed
ORD0114211,2025-12-21 08:56:00,2025-12-21 11:59:00,CUST02240,P005,Smart Watch,Wearables,Kolkata,3,10413.76,0.2,Card,Completed
ORD0114212,2026-04-09 11:41:00,2026-04-09 16:07:00,CUST04190,P001,Wireless Mouse,Accessories,Lucknow,2,907.4,0.0,COD,Cancelled
ORD0114213,2026-03-02 23:17:00,2026-03-03 04:32:00,CUST04754,P006,Webcam HD,Accessories,Bengaluru,2,3542.17,0.1,NetBanking,Completed
ORD0114214,2026-04-12 17:03:00,2026-04-12 20:35:00,CUST04414,P005,Smart Watch,Wearables,Kolkata,1,9341.1,0.0,Wallet,Completed
ORD0114215,2026-02-22 04:23:00,2026-02-22 04:29:00,CUST03005,P002,Mechanical Keyboard,Accessories,Hyderabad,2,2966.83,0.15,Card,Refunded
ORD0114216,2026-01-03 23:34:00,2026-01-04 04:45:00,CUST08567,P006,Webcam HD,Accessories,Kolkata,3,3049.43,0.1,COD,Completed
ORD0114217,2026-01-25 11:56:00,2026-01-25 14:36:00,CUST05731,P009,Bluetooth Speaker,Audio,Mumbai,4,5203.55,0.1,Card,Completed
ORD0114218,2026-02-06 18:52:00,2026-02-06 21:39:00,CUST06114,P010,Laptop Stand,Accessories,Ahmedabad,3,1747.16,0.0,UPI,Completed
ORD0114219,2026-01-02 16:19:00,2026-01-02 19:51:00,CUST05449,P005,Smart Watch,Wearables,Chennai,4,11393.18,0.0,COD,Completed
ORD0114220,2026-04-06 18:44:00,2026-04-07 00:12:00,CUST03789,P001,Wireless Mouse,Accessories,Chennai,1,861.04,0.05,Wallet,Cancelled
ORD0114221,2026-04-09 22:48:00,2026-04-10 01:59:00,CUST08762,P009,Bluetooth Speaker,Audio,Delhi,5,5047.05,0.2,Card,Completed
ORD0114222,2026-02-21 14:51:00,2026-02-21 16:09:00,CUST04328,P006,Webcam HD,Accessories,Lucknow,2,3013.65,0.1,UPI,Completed
ORD0114223,2026-02-24 03:03:00,2026-02-24 07:28:00,CUST01441,P008,Portable SSD 1TB,Storage,Mumbai,4,8146.95,0.0,Wallet,Cancelled
ORD0114224,2026-03-10 10:03:00,2026-03-10 13:52:00,CUST04583,P001,Wireless Mouse,Accessories,Delhi,1,762.58,0.0,NetBanking,Cancelled
ORD0114225,2026-03-07 11:50:00,2026-03-07 12:18:00,CUST04602,P003,Noise Cancelling Headphones,Audio,Mumbai,5,7738.85,0.0,NetBanking,Completed
ORD0114226,2025-12-23 12:29:00,2025-12-23 15:43:00,CUST04110,P003,Noise Cancelling Headphones,Audio,Kolkata,3,7838.11,0.0,Card,Completed
ORD0114227,2026-02-17 18:17:00,2026-02-17 23:00:00,CUST02463,P008,Portable SSD 1TB,Storage,Mumbai,3,7018.29,0.2,Wallet,Cancelled
ORD0114228,2026-03-19 06:06:00,2026-03-19 11:24:00,CUST04833,P007,Gaming Controller,Gaming,Lucknow,3,2734.86,0.1,Card,Completed
ORD0114229,2026-03-22 18:48:00,2026-03-22 20:33:00,CUST01176,P008,Portable SSD 1TB,Storage,Kolkata,3,8136.29,0.0,COD,Refunded
ORD0114230,2026-02-25 12:35:00,2026-02-25 15:45:00,CUST03801,P004,USB-C Charger,Power,Pune,5,1470.25,0.0,Card,Completed
ORD0114231,2026-04-02 13:34:00,2026-04-02 18:31:00,CUST07225,P004,USB-C Charger,Power,Delhi,4,1337.34,0.2,UPI,Completed
ORD0114232,2026-02-24 08:15:00,2026-02-24 11:47:00,CUST06685,P002,Mechanical Keyboard,Accessories,Delhi,1,2608.12,0.05,NetBanking,Completed
ORD0114233,2026-01-30 22:12:00,2026-01-31 00:45:00,CUST07061,P003,Noise Cancelling Headphones,Audio,Kolkata,2,8568.15,0.2,COD,Refunded
ORD0114234,2026-02-07 02:51:00,2026-02-07 04:01:00,CUST02208,P002,Mechanical Keyboard,Accessories,Hyderabad,2,2942.74,0.0,UPI,Completed
ORD0114235,2026-03-08 19:16:00,2026-03-08 19:36:00,CUST08473,P009,Bluetooth Speaker,Audio,Kolkata,4,4914.27,0.1,COD,Refunded
ORD0114236,2026-04-01 09:03:00,2026-04-01 13:12:00,CUST02506,P007,Gaming Controller,Gaming,Pune,3,3073.85,0.0,Card,Completed
ORD0114237,2026-01-12 14:04:00,2026-01-12 19:51:00,CUST05706,P007,Gaming Controller,Gaming,Mumbai,3,3138.63,0.2,UPI,Completed
ORD0114238,2026-01-20 05:15:00,2026-01-20 08:53:00,CUST08746,P009,Bluetooth Speaker,Audio,Jaipur,2,4109.19,0.15,Wallet,Completed
ORD0114239,2026-03-04 05:20:00,2026-03-04 10:02:00,CUST03046,P008,Portable SSD 1TB,Storage,Hyderabad,1,8824.47,0.15,UPI,Completed
ORD0114240,2026-03-17 15:05:00,2026-03-17 19:10:00,CUST01750,P004,USB-C Charger,Power,Lucknow,1,1155.67,0.05,UPI,Refunded
ORD0114241,2026-02-01 21:34:00,2026-02-01 23:42:00,CUST03903,P004,USB-C Charger,Power,Mumbai,2,1356.67,0.1,Wallet,Completed
ORD0114242,2026-03-03 04:21:00,2026-03-03 07:31:00,CUST01108,P002,Mechanical Keyboard,Accessories,Kolkata,5,2998.76,0.05,UPI,Completed
ORD0114243,2025-12-16 19:31:00,2025-12-16 21:11:00,CUST05836,P008,Portable SSD 1TB,Storage,,4,8030.42,0.1,NetBanking,Refunded
ORD0114244,2026-01-20 00:13:00,2026-01-20 01:37:00,CUST07219,P009,Bluetooth Speaker,Audio,Bengaluru,3,3923.28,0.1,Card,Completed
ORD0114245,2026-04-09 15:55:00,2026-04-09 19:29:00,CUST06030,P008,Portable SSD 1TB,Storage,Ahmedabad,5,6448.78,0.15,COD,Refunded
ORD0114246,2026-02-23 04:17:00,2026-02-23 08:11:00,CUST02973,P005,Smart Watch,Wearables,,5,11191.84,0.0,Wallet,Completed
ORD0114247,2026-03-30 05:06:00,2026-03-30 11:01:00,CUST01340,P004,USB-C Charger,Power,Chennai,3,1126.88,0.0,NetBanking,Refunded
ORD0114248,2026-01-11 02:49:00,2026-01-11 04:17:00,CUST03545,P005,Smart Watch,Wearables,Hyderabad,3,8655.4,0.0,UPI,Completed
ORD0114249,2026-01-19 21:36:00,2026-01-19 23:24:00,CUST08285,P003,Noise Cancelling Headphones,Audio,Lucknow,3,6910.2,0.1,Wallet,Refunded
ORD0114250,2026-04-11 23:48:00,2026-04-12 00:51:00,CUST03920,P002,Mechanical Keyboard,Accessories,Delhi,5,2706.04,0.0,Wallet,Cancelled
ORD0114251,2026-04-14 17:32:00,2026-04-14 23:13:00,CUST08408,P005,Smart Watch,Wearables,Lucknow,5,10705.06,0.0,UPI,Completed
ORD0114252,2026-03-31 05:18:00,2026-03-31 10:00:00,CUST08753,P003,Noise Cancelling Headphones,Audio,Lucknow,4,6417.83,0.15,UPI,Cancelled
ORD0114253,2026-01-23 01:19:00,2026-01-23 03:21:00,CUST07388,P008,Portable SSD 1TB,Storage,Bengaluru,1,8185.87,0.2,UPI,Refunded
ORD0114254,2026-03-22 04:11:00,2026-03-22 09:59:00,CUST02881,P010,Laptop Stand,Accessories,Kolkata,4,1520.45,0.0,NetBanking,Completed
ORD0114255,2026-02-09 01:28:00,2026-02-09 05:42:00,CUST02998,P002,Mechanical Keyboard,Accessories,Jaipur,1,2601.59,0.1,Card,Completed
ORD0114256,2026-03-27 06:30:00,2026-03-27 09:24:00,CUST02077,P001,Wireless Mouse,Accessories,Lucknow,1,958.62,0.0,Wallet,Completed
ORD0114257,2026-03-28 03:37:00,2026-03-28 05:57:00,CUST03784,P009,Bluetooth Speaker,Audio,Pune,2,3789.19,0.0,NetBanking,Completed
ORD0114258,2026-02-06 04:24:00,2026-02-06 07:51:00,CUST04861,P003,Noise Cancelling Headphones,Audio,Bengaluru,1,7426.98,0.0,Wallet,Completed
ORD0114259,2026-01-21 13:14:00,2026-01-21 13:49:00,CUST06619,P003,Noise Cancelling Headphones,Audio,Pune,1,6435.23,0.2,COD,Completed
ORD0114260,2026-04-11 23:34:00,2026-04-12 00:40:00,CUST01476,P009,Bluetooth Speaker,Audio,Bengaluru,2,3968.45,0.2,Wallet,Completed
ORD0114261,2026-02-08 01:33:00,2026-02-08 07:10:00,CUST03445,P009,Bluetooth Speaker,Audio,Chennai,3,4703.9,0.2,Card,Refunded
ORD0114262,2026-02-05 19:12:00,2026-02-05 20:30:00,CUST03810,P006,Webcam HD,Accessories,Lucknow,1,3911.47,0.0,COD,Cancelled
ORD0114263,2026-03-05 20:53:00,2026-03-05 21:56:00,CUST04101,P002,Mechanical Keyboard,Accessories,Chennai,2,2730.13,0.05,COD,Completed
ORD0114264,2026-04-07 09:36:00,2026-04-07 14:46:00,CUST05659,P008,Portable SSD 1TB,Storage,Jaipur,3,9144.26,0.0,Wallet,Completed
ORD0114265,2025-12-31 15:44:00,2025-12-31 21:24:00,CUST06345,P008,Portable SSD 1TB,Storage,Lucknow,1,8757.82,0.0,COD,Cancelled
ORD0114266,2026-04-13 03:16:00,2026-04-13 08:11:00,CUST08549,P005,Smart Watch,Wearables,Lucknow,-5,9293.51,0.05,Card,Refunded
ORD0114267,2026-02-04 16:22:00,2026-02-04 17:03:00,CUST01272,P006,Webcam HD,Accessories,Lucknow,1,3864.11,0.2,NetBanking,Completed
ORD0114268,2025-12-19 01:42:00,2025-12-19 06:44:00,CUST02337,P006,Webcam HD,Accessories,Pune,2,3842.38,0.0,Card,Refunded
ORD0114269,2026-01-22 03:06:00,2026-01-22 04:45:00,CUST02102,P007,Gaming Controller,Gaming,Hyderabad,2,3324.72,0.2,NetBanking,Completed
ORD0114270,2026-02-09 11:59:00,2026-02-09 12:07:00,CUST03267,P006,Webcam HD,Accessories,Bengaluru,2,3574.69,0.05,NetBanking,Cancelled
ORD0114271,2026-03-07 05:06:00,2026-03-07 10:37:00,CUST01287,P010,Laptop Stand,Accessories,Jaipur,3,-1842.34,0.0,COD,Cancelled
ORD0114272,2026-02-21 23:07:00,2026-02-22 00:47:00,CUST04082,P001,Wireless Mouse,Accessories,Kolkata,2,827.36,0.15,UPI,Completed
ORD0114273,2026-01-01 07:35:00,2026-01-01 11:33:00,CUST03125,P001,Wireless Mouse,Accessories,Lucknow,1,931.43,0.05,Wallet,Cancelled
ORD0114274,2026-02-12 14:06:00,2026-02-12 14:37:00,CUST05216,P002,Mechanical Keyboard,Accessories,Jaipur,4,2605.27,0.0,Card,Cancelled
ORD0114275,2026-01-12 22:15:00,2026-01-12 23:27:00,CUST04848,P002,Mechanical Keyboard,Accessories,Ahmedabad,4,2911.26,0.2,Card,Cancelled
ORD0114276,2026-01-17 08:17:00,2026-01-17 13:34:00,CUST06278,P005,Smart Watch,Wearables,Lucknow,5,10081.55,0.0,NetBanking,Cancelled
ORD0114277,2026-03-11 08:45:00,2026-03-11 12:20:00,CUST07752,P001,Wireless Mouse,Accessories,Kolkata,4,679.41,0.15,Card,Refunded
ORD0114278,2026-03-22 09:27:00,2026-03-22 15:26:00,CUST01840,P002,Mechanical Keyboard,Accessories,Mumbai,5,2623.81,0.0,NetBanking,Cancelled
ORD0114279,2026-01-03 17:55:00,2026-01-03 19:04:00,CUST02431,P006,Webcam HD,Accessories,Chennai,4,3741.13,0.2,NetBanking,Completed
ORD0114280,2026-02-26 06:50:00,2026-02-26 12:11:00,CUST06759,P009,Bluetooth Speaker,Audio,Ahmedabad,4,3852.96,0.2,UPI,Refunded
ORD0114281,2026-02-04 15:24:00,2026-02-04 20:39:00,CUST03854,P009,Bluetooth Speaker,Audio,Kolkata,3,4798.0,0.1,Card,Completed
ORD0114282,2026-01-25 09:35:00,2026-01-25 15:08:00,CUST08232,P003,Noise Cancelling Headphones,Audio,Hyderabad,4,8339.27,0.1,UPI,Cancelled
ORD0114283,2026-03-11 13:05:00,2026-03-11 13:27:00,CUST01075,P001,Wireless Mouse,Accessories,Mumbai,3,956.67,0.0,UPI,Completed
ORD0114284,2026-01-14 20:37:00,2026-01-14 21:19:00,CUST01834,P008,Portable SSD 1TB,Storage,Hyderabad,2,7504.69,0.0,Wallet,Completed
ORD0114285,2026-03-17 20:32:00,2026-03-17 23:45:00,CUST04707,P008,Portable SSD 1TB,Storage,Bengaluru,4,7604.01,0.1,Wallet,Completed
ORD0114286,2026-02-02 02:09:00,2026-02-02 02:55:00,CUST05006,P010,Laptop Stand,Accessories,Ahmedabad,3,1788.84,0.2,NetBanking,Completed
ORD0114287,2025-12-27 09:15:00,2025-12-27 09:42:00,CUST01202,P005,Smart Watch,Wearables,Pune,2,12492.07,0.05,Card,Cancelled
ORD0114288,2026-03-21 01:40:00,2026-03-21 06:33:00,CUST04939,P001,Wireless Mouse,Accessories,Lucknow,5,695.96,0.15,COD,Cancelled
ORD0114289,2026-03-28 05:44:00,2026-03-28 09:55:00,CUST03578,P010,Laptop Stand,Accessories,Lucknow,1,1311.19,0.1,NetBanking,Cancelled
ORD0114290,2026-02-21 13:38:00,2026-02-21 18:42:00,CUST06093,P003,Noise Cancelling Headphones,Audio,Jaipur,1,6101.05,0.0,Wallet,Completed
ORD0114291,2026-03-12 21:02:00,2026-03-13 02:39:00,CUST07646,P004,USB-C Charger,Power,Bengaluru,3,1240.96,0.05,UPI,Completed
ORD0114292,2026-01-02 16:57:00,2026-01-02 17:52:00,CUST05648,P005,Smart Watch,Wearables,Pune,1,11637.04,0.2,Wallet,Completed
ORD0114293,2026-01-25 17:10:00,2026-01-25 22:10:00,CUST08488,P010,Laptop Stand,Accessories,Mumbai,5,1330.32,0.15,COD,Refunded
ORD0114294,2026-01-26 23:42:00,2026-01-27 00:02:00,CUST05472,P004,USB-C Charger,Power,Delhi,2,1349.57,0.05,Wallet,Refunded
ORD0114295,2026-03-17 15:45:00,2026-03-17 18:01:00,CUST03937,P006,Webcam HD,Accessories,Hyderabad,3,3213.71,0.1,NetBanking,Refunded
ORD0114296,2026-01-27 05:52:00,2026-01-27 07:42:00,CUST01848,P006,Webcam HD,Accessories,Pune,3,3020.28,0.0,COD,Completed
ORD0114297,2026-03-13 09:30:00,2026-03-13 10:59:00,CUST03264,P010,Laptop Stand,Accessories,Pune,2,1631.26,0.0,UPI,Completed
ORD0114298,2026-01-21 19:42:00,2026-01-22 00:02:00,CUST03819,P010,Laptop Stand,Accessories,Ahmedabad,1,1630.23,0.2,COD,Completed
ORD0114299,2026-02-26 02:34:00,2026-02-26 03:21:00,CUST07068,P007,Gaming Controller,Gaming,Lucknow,2,2888.99,0.0,Card,Refunded
ORD0114300,2026-01-10 04:14:00,2026-01-10 09:06:00,CUST04726,P002,Mechanical Keyboard,Accessories,Delhi,1,2446.26,0.05,UPI,Completed
ORD0114301,2026-02-21 00:25:00,2026-02-21 05:40:00,CUST06583,P004,USB-C Charger,Power,Pune,1,1188.92,0.15,COD,Cancelled
ORD0114302,2025-12-25 16:45:00,2025-12-25 20:46:00,CUST02134,P007,Gaming Controller,Gaming,Bengaluru,4,3663.86,0.0,Card,Refunded
ORD0114303,2026-03-14 03:56:00,2026-03-14 04:29:00,CUST04024,P009,Bluetooth Speaker,Audio,Chennai,5,5143.87,0.2,Wallet,Completed
ORD0114304,2025-12-19 11:48:00,2025-12-19 15:24:00,CUST07326,P008,Portable SSD 1TB,Storage,Mumbai,3,7956.46,0.0,Card,Cancelled
ORD0114305,2026-04-14 21:52:00,2026-04-15 01:40:00,CUST08242,P005,Smart Watch,Wearables,Lucknow,2,12352.59,0.2,UPI,Completed
ORD0114306,2026-03-26 16:13:00,2026-03-26 18:30:00,CUST03938,P007,Gaming Controller,Gaming,Kolkata,2,3246.98,0.0,Card,Refunded
ORD0114307,2026-02-23 10:13:00,2026-02-23 12:28:00,CUST04629,P004,USB-C Charger,Power,Jaipur,5,1067.84,0.2,UPI,Completed
ORD0114308,2026-04-04 03:34:00,2026-04-04 06:25:00,CUST03196,P007,Gaming Controller,Gaming,Kolkata,2,3133.55,0.0,Wallet,Completed
ORD0114309,2026-03-23 01:06:00,2026-03-23 07:04:00,CUST08487,P005,Smart Watch,Wearables,Lucknow,5,12076.87,0.0,Wallet,Refunded
ORD0114310,2026-01-02 03:11:00,2026-01-02 03:17:00,CUST01815,P007,Gaming Controller,Gaming,Pune,2,3344.07,0.1,COD,Completed
ORD0114311,2026-03-15 07:30:00,2026-03-15 10:35:00,CUST08070,P009,Bluetooth Speaker,Audio,Ahmedabad,3,5292.36,0.1,COD,Refunded
ORD0114312,2026-01-30 06:37:00,2026-01-30 08:34:00,CUST06399,P009,Bluetooth Speaker,Audio,Pune,2,4567.06,0.1,Card,Cancelled
ORD0114313,2026-03-28 16:43:00,2026-03-28 20:02:00,CUST08587,P008,Portable SSD 1TB,Storage,Pune,3,9109.33,0.15,Wallet,Completed
ORD0114314,2026-03-29 15:45:00,2026-03-29 15:51:00,CUST02197,P008,Portable SSD 1TB,Storage,Hyderabad,4,8673.61,0.05,COD,Completed
ORD0114315,2026-04-09 13:01:00,2026-04-09 18:31:00,CUST01870,P002,Mechanical Keyboard,Accessories,Ahmedabad,2,2946.54,0.0,UPI,Completed
ORD0114316,2026-02-08 02:50:00,2026-02-08 05:37:00,CUST02468,P002,Mechanical Keyboard,Accessories,Ahmedabad,1,3115.21,0.1,NetBanking,Completed
ORD0114317,2026-01-08 04:04:00,2026-01-08 09:53:00,CUST03136,P009,Bluetooth Speaker,Audio,Chennai,4,4173.89,0.0,COD,Cancelled
ORD0114318,2025-12-31 00:13:00,2025-12-31 01:12:00,CUST02809,P006,Webcam HD,Accessories,Bengaluru,4,3853.18,0.05,UPI,Cancelled
ORD0114319,2026-01-04 20:31:00,2026-01-05 00:03:00,CUST03968,P005,Smart Watch,Wearables,Pune,2,9524.86,0.15,Card,Completed
ORD0114320,2026-04-14 00:23:00,2026-04-14 04:29:00,CUST03193,P007,Gaming Controller,Gaming,Chennai,4,3573.49,0.05,UPI,Refunded
ORD0114321,2026-02-24 08:41:00,2026-02-24 13:28:00,CUST06947,P001,Wireless Mouse,Accessories,Chennai,2,866.4,0.2,Card,Cancelled
ORD0114322,2026-01-27 05:11:00,2026-01-27 05:19:00,CUST03194,P002,Mechanical Keyboard,Accessories,Hyderabad,4,2299.91,0.1,UPI,Refunded
ORD0114323,2026-02-07 21:58:00,2026-02-08 01:48:00,CUST03349,P002,Mechanical Keyboard,Accessories,Jaipur,2,2545.23,0.0,NetBanking,Completed
ORD0114324,2026-01-05 17:54:00,2026-01-05 18:51:00,CUST07791,P006,Webcam HD,Accessories,Delhi,1,3228.52,0.0,UPI,Refunded
ORD0114325,2026-02-22 11:40:00,2026-02-22 14:16:00,CUST02656,P001,Wireless Mouse,Accessories,Delhi,2,825.51,0.15,Card,Completed
ORD0114326,2026-02-05 01:55:00,2026-02-05 02:18:00,CUST03789,P001,Wireless Mouse,Accessories,Bengaluru,1,703.95,0.2,Card,Cancelled
ORD0114327,2026-03-21 18:21:00,2026-03-21 18:46:00,CUST03749,P007,Gaming Controller,Gaming,Jaipur,1,3707.1,0.0,NetBanking,Completed
ORD0114328,2025-12-18 12:56:00,2025-12-18 17:33:00,CUST04670,P008,Portable SSD 1TB,Storage,Mumbai,2,8163.76,0.1,NetBanking,Refunded
ORD0114329,2026-04-06 19:20:00,2026-04-06 23:39:00,CUST03487,P003,Noise Cancelling Headphones,Audio,Ahmedabad,3,8722.61,0.0,Card,Cancelled
ORD0114330,2025-12-23 06:42:00,2025-12-23 12:04:00,CUST05652,P007,Gaming Controller,Gaming,Lucknow,1,2757.6,0.0,NetBanking,Completed
ORD0114331,2026-02-04 02:09:00,2026-02-04 06:22:00,CUST07516,P001,Wireless Mouse,Accessories,Pune,1,802.01,0.0,COD,Completed
ORD0114332,2026-01-25 21:00:00,2026-01-26 00:36:00,CUST04730,P005,Smart Watch,Wearables,Jaipur,2,12223.73,0.2,COD,Completed
ORD0114333,2026-03-12 03:38:00,2026-03-12 04:24:00,CUST08918,P004,USB-C Charger,Power,Hyderabad,4,1351.02,0.15,Card,Completed
ORD0114334,2026-03-04 23:39:00,2026-03-05 04:15:00,CUST06120,P004,USB-C Charger,Power,Hyderabad,2,1052.74,0.1,Wallet,Completed
ORD0114335,2026-01-08 14:46:00,2026-01-08 16:12:00,CUST03430,P009,Bluetooth Speaker,Audio,Hyderabad,3,5172.87,0.0,UPI,Completed
ORD0114336,2026-02-12 21:17:00,2026-02-12 21:59:00,CUST03126,P001,Wireless Mouse,Accessories,Bengaluru,5,739.5,0.0,NetBanking,Completed
ORD0114337,2026-02-18 03:30:00,2026-02-18 07:54:00,CUST01414,P007,Gaming Controller,Gaming,Hyderabad,4,2863.22,0.15,COD,Refunded
ORD0114338,2026-02-09 15:58:00,2026-02-09 19:31:00,CUST01055,P003,Noise Cancelling Headphones,Audio,Mumbai,3,7997.77,0.0,COD,Refunded
ORD0114339,2025-12-18 14:47:00,2025-12-18 15:45:00,CUST06773,P005,Smart Watch,Wearables,Delhi,1,11341.63,0.0,Wallet,Completed
ORD0114340,2026-01-06 08:56:00,2026-01-06 12:15:00,CUST07038,P003,Noise Cancelling Headphones,Audio,Pune,4,7798.55,0.0,Card,Completed
ORD0114341,2026-02-14 10:48:00,2026-02-14 14:58:00,CUST04844,P008,Portable SSD 1TB,Storage,Mumbai,3,6390.37,0.0,Wallet,Completed
ORD0114342,2026-01-16 06:07:00,2026-01-16 09:09:00,CUST02202,P001,Wireless Mouse,Accessories,Hyderabad,2,758.85,0.0,Wallet,Completed
ORD0114343,2026-02-19 10:34:00,2026-02-19 14:53:00,CUST04470,P001,Wireless Mouse,Accessories,Hyderabad,1,789.38,0.1,NetBanking,Completed
ORD0114344,2026-01-04 15:22:00,2026-01-04 18:26:00,CUST05495,P004,USB-C Charger,Power,Chennai,2,1211.15,0.0,NetBanking,Completed
ORD0114345,2026-03-14 06:04:00,2026-03-14 08:14:00,CUST03809,P009,Bluetooth Speaker,Audio,Delhi,3,3781.29,0.05,NetBanking,Cancelled
ORD0114346,2026-01-07 14:44:00,2026-01-07 16:08:00,CUST04980,P001,Wireless Mouse,Accessories,Ahmedabad,2,895.0,0.05,Card,Completed
ORD0114347,2026-03-03 22:30:00,2026-03-04 00:06:00,CUST04763,P002,Mechanical Keyboard,Accessories,Mumbai,3,3015.04,0.0,Card,Completed
ORD0114348,2026-03-26 09:27:00,2026-03-26 14:19:00,CUST01981,P005,Smart Watch,Wearables,Bengaluru,4,12457.44,0.05,Card,Completed
ORD0114349,2026-01-28 00:10:00,2026-01-28 02:27:00,CUST02089,P001,Wireless Mouse,Accessories,Lucknow,4,934.18,0.15,NetBanking,Cancelled
ORD0114350,2026-01-01 17:42:00,2026-01-01 22:01:00,CUST01387,P006,Webcam HD,Accessories,Jaipur,5,3257.71,0.0,Wallet,Cancelled
ORD0114351,2025-12-16 16:30:00,2025-12-16 18:42:00,CUST05897,P004,USB-C Charger,Power,Chennai,1,1264.36,0.05,UPI,Completed
ORD0114352,2026-01-28 06:23:00,2026-01-28 09:34:00,CUST08070,P007,Gaming Controller,Gaming,Bengaluru,4,3647.67,0.15,UPI,Refunded
ORD0114353,2025-12-29 20:35:00,2025-12-30 00:15:00,CUST08438,P001,Wireless Mouse,Accessories,Lucknow,5,700.43,0.0,COD,Completed
ORD0114354,2026-03-31 19:42:00,2026-03-31 22:36:00,CUST06191,P002,Mechanical Keyboard,Accessories,Lucknow,2,2352.39,0.1,COD,Completed
ORD0114355,2026-04-11 18:24:00,2026-04-11 22:53:00,CUST08353,P002,Mechanical Keyboard,Accessories,Kolkata,3,2388.78,0.05,COD,Completed
ORD0114356,2026-04-12 16:12:00,2026-04-12 21:45:00,CUST04010,P008,Portable SSD 1TB,Storage,Bengaluru,2,8202.63,0.1,Card,Completed
ORD0114357,2026-04-05 16:19:00,2026-04-05 21:29:00,CUST06904,P008,Portable SSD 1TB,Storage,Pune,4,9228.33,0.1,Wallet,Refunded
ORD0114358,2026-02-24 09:44:00,2026-02-24 15:16:00,CUST05084,P002,Mechanical Keyboard,Accessories,Delhi,3,2606.55,0.0,UPI,Completed
ORD0114359,2026-01-24 00:16:00,2026-01-24 00:31:00,CUST04115,P005,Smart Watch,Wearables,Jaipur,2,10754.51,0.2,COD,Refunded
ORD0114360,2026-02-07 14:03:00,2026-02-07 18:37:00,CUST06490,P008,Portable SSD 1TB,Storage,Lucknow,1,8293.48,0.1,Wallet,Completed
ORD0114361,2026-01-16 01:29:00,2026-01-16 05:51:00,CUST08369,P001,Wireless Mouse,Accessories,Chennai,4,951.3,0.0,UPI,Refunded
ORD0114362,2026-03-26 19:53:00,2026-03-26 22:24:00,CUST04742,P002,Mechanical Keyboard,Accessories,Chennai,3,2410.37,0.2,Wallet,Cancelled
ORD0114363,2026-02-06 08:52:00,2026-02-06 10:48:00,CUST06278,P007,Gaming Controller,Gaming,Chennai,5,3300.4,0.1,Wallet,Completed
ORD0114364,2026-01-31 05:09:00,2026-01-31 05:32:00,CUST02776,P006,Webcam HD,Accessories,Bengaluru,2,4269.2,0.0,Card,Completed
ORD0114365,2026-03-08 19:01:00,2026-03-09 00:03:00,CUST05029,P008,Portable SSD 1TB,Storage,Delhi,5,9190.58,0.0,Card,Completed
ORD0114366,2026-01-29 20:31:00,2026-01-30 01:34:00,CUST06297,P005,Smart Watch,Wearables,Pune,3,10029.57,0.0,Card,Refunded
ORD0114367,2026-01-27 19:39:00,2026-01-27 20:10:00,CUST03272,P010,Laptop Stand,Accessories,Bengaluru,4,1341.18,0.0,COD,Completed
ORD0114368,2026-01-12 06:40:00,2026-01-12 10:11:00,CUST07310,P002,Mechanical Keyboard,Accessories,Ahmedabad,2,3048.17,0.15,COD,Refunded
ORD0114369,2025-12-24 01:48:00,2025-12-24 05:08:00,CUST07041,P002,Mechanical Keyboard,Accessories,Delhi,3,-3044.75,0.15,Card,Completed
ORD0114370,2025-12-20 13:22:00,2025-12-20 14:28:00,CUST07822,P007,Gaming Controller,Gaming,Jaipur,4,2665.8,0.0,COD,Completed
ORD0114371,2026-02-02 08:02:00,2026-02-02 11:21:00,CUST07378,P009,Bluetooth Speaker,Audio,Delhi,1,3794.03,0.2,NetBanking,Completed
ORD0114372,2026-04-14 10:23:00,2026-04-14 15:16:00,CUST05911,P001,Wireless Mouse,Accessories,Chennai,5,738.32,0.0,Card,Completed
ORD0114373,2026-01-16 06:29:00,2026-01-16 08:29:00,CUST05471,P008,Portable SSD 1TB,Storage,Jaipur,2,8314.44,0.0,COD,Completed
ORD0114374,2026-03-02 22:16:00,2026-03-03 02:38:00,CUST08576,P010,Laptop Stand,Accessories,Bengaluru,3,1455.6,0.1,NetBanking,Refunded
ORD0114375,2026-01-23 23:47:00,2026-01-24 05:36:00,CUST03288,P006,Webcam HD,Accessories,Ahmedabad,4,3310.33,0.05,COD,Completed
ORD0114376,2026-01-21 07:47:00,2026-01-21 10:33:00,CUST01454,P009,Bluetooth Speaker,Audio,Delhi,2,5029.19,0.0,COD,Completed
ORD0114377,2026-01-04 13:19:00,2026-01-04 14:01:00,CUST04112,P003,Noise Cancelling Headphones,Audio,Bengaluru,2,6631.94,0.1,Card,Cancelled
ORD0114378,2026-02-21 14:39:00,2026-02-21 16:29:00,CUST04369,P009,Bluetooth Speaker,Audio,Lucknow,4,5305.68,0.0,Card,Cancelled
